contractor_id,trade_id,total
4963,1044,78.41
4963,1044,78.41
4963,1044,78.41
4963,1044,78.41
4963,1044,78.41
4963,1044,78.41
4963,1044,78.41
4963,1044,78.41
4963,1046,78.41
4963,1046,78.41
4963,1046,78.41
4963,1046,78.41
4963,1046,78.41
4963,1046,78.41
4963,1046,78.41
4963,1046,78.41
4963,1046,78.41
4963,1046,78.41
4963,1046,78.41
4963,1047,78.41
4963,1047,78.41
4963,1047,78.41
4963,1047,78.41
4963,1047,78.41
4963,1047,78.41
4963,1047,78.41
4963,1047,78.41
4963,1047,78.41
4963,1047,78.41
4963,1047,78.41
4963,1048,78.41
4963,1048,78.41
4963,1048,78.41
4963,1048,78.41
4963,1048,78.41
4963,1048,78.41
4963,1048,78.41
4963,1048,78.41
4963,1048,78.41
4963,1048,78.41
4963,1048,78.41
4963,1049,78.41
4963,1049,78.41
4963,1049,78.41
4963,1049,78.41
4963,1049,78.41
4963,1049,78.41
4963,1049,78.41
4963,1049,78.41
4963,1049,78.41
4963,1049,78.41
4963,1049,78.41
4963,1050,78.41
4963,1050,78.41
4963,1050,78.41
4963,1050,78.41
4963,1050,78.41
4963,1050,78.41
4963,1050,78.41
4963,1050,78.41
4963,1050,78.41
4963,1050,78.41
4963,1050,78.41
4963,1051,78.41
4963,1051,78.41
4963,1051,78.41
4963,1051,78.41
4963,1051,78.41
4963,1051,78.41
4963,1051,78.41
4963,1051,78.41
4963,1051,78.41
4963,1051,78.41
4963,1051,78.41
4963,1052,78.41
4963,1052,78.41
4963,1052,78.41
4963,1052,78.41
4963,1052,78.41
4963,1052,78.41
4963,1052,78.41
4963,1052,78.41
4963,1052,78.41
4963,1052,78.41
4963,1052,78.41
4963,1053,78.41
4963,1053,78.41
4963,1053,78.41
4963,1053,78.41
4963,1053,78.41
4963,1053,78.41
4963,1053,78.41
4963,1053,78.41
4963,1053,78.41
4963,1053,78.41
4963,1053,78.41
4967,638,
4959,845,
4959,498,
4961,638,
4969,354,
4969,980,
4881,9,81.24
4905,173,56.18
4905,216,56.18
4905,328,56.18
4907,2,
4907,9,
4907,980,
4907,244,
4907,287,
4907,385,
4907,440,
4907,492,
4907,588,
4907,760,
4907,845,
4883,375,
4918,13,
4980,15,
5006,288,
4925,173,62.71
4925,173,62.71
4925,173,62.71
4925,173,62.71
4925,173,62.71
4925,288,76.71
4925,288,76.71
4925,288,76.71
4972,638,71.79
5006,287,
5098,638,
5122,429,
4937,9,
4937,1351,
4974,638,
4965,498,
4977,248,
4837,492,85.47
4837,492,85.47
4854,845,
4854,498,
4869,638,
4862,56,
4862,638,
4910,638,
4929,638,
4929,638,
4953,2,
4953,84,
4953,173,
4953,216,
4953,244,
4953,638,
4953,935,
4953,1012,
4953,1054,
4988,845,
4988,845,
4988,498,
4988,498,
4851,486,
4880,9,94.71
4880,173,94.71
4880,531,94.71
4880,638,94.71
4880,935,94.71
4880,1083,94.71
4880,1211,94.71
4928,1351,
4930,457,91.36
4930,441,91.36
4913,9,
4913,9,
4913,9,
4913,329,
4913,329,
4913,329,
4913,217,
4913,217,
4913,217,
4913,280,
4913,280,
4913,280,
4980,9,
4993,9,61.94
5004,9,
4893,760,
4895,9,89.07
4895,329,89.07
4895,173,89.07
4895,217,89.07
4895,280,89.07
4895,346,89.07
4895,354,89.07
4890,498,
4872,9,
4872,216,
4872,217,
4872,244,
4872,638,
4933,166,87.18
4924,429,
4932,638,96.31
4932,638,96.31
4935,9,
4939,173,93.47
4981,13,
4835,845,
4812,9,
4871,9,
4897,845,
4891,498,
4891,498,
4891,498,
4891,498,
4891,878,
4891,878,
4891,878,
4891,878,
4891,903,
4891,903,
4891,903,
4891,903,
5535,486,
4955,9,68.47
4975,385,92.02
4975,429,92.02
4970,760,
4973,328,
4973,328,
4973,350,
4973,350,
4973,354,
4973,354,
4991,354,
4888,638,
4901,451,
4882,638,
4960,9,
4960,173,
4978,440,
4982,440,
4982,464,
4997,1351,100
5025,297,
5025,297,
5025,486,
5025,486,
5025,492,
5025,492,
5025,638,
5025,638,
5025,1351,
5025,1351,
5007,531,
5026,56,74.24
5026,56,74.24
5026,531,74.24
5026,531,74.24
5022,50,
5027,638,92.33
5023,9,
5029,84,
5029,492,
5029,498,
5029,638,
5029,1351,
5037,845,
5047,84,
5535,486,
5063,638,
5053,451,
5065,845,
5006,287,
5006,9,
5006,9,
5006,173,
5006,173,
5006,297,
5006,297,
5006,464,
5006,464,
4987,760,99
4822,638,88.35
5006,217,
5006,217,
5006,486,
5006,486,
5006,760,
5006,760,
5032,173,
5032,13,
5032,2,
5044,845,
5056,498,97.9
5056,498,97.9
5056,498,97.9
5056,498,97.9
5056,498,97.9
5056,498,97.9
5056,498,97.9
5056,878,97.9
5056,878,97.9
5056,878,97.9
5056,878,97.9
5056,878,97.9
5056,878,97.9
5056,878,97.9
5056,903,97.9
5056,903,97.9
5056,903,97.9
5056,903,97.9
5056,903,97.9
5056,903,97.9
5056,903,97.9
5021,9,
5012,638,
5012,9,
5012,83,
5014,638,94.68
5014,638,94.68
5042,638,
5042,638,
5030,9,
4989,9,
5024,139,
5024,159,
5024,166,
5016,638,
5033,531,
5033,760,
5033,845,
5046,84,
5013,760,
5013,760,
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,2,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,9,89.47
5040,13,89.47
5040,13,89.47
5040,13,89.47
5040,13,89.47
5040,13,89.47
5040,13,89.47
5040,13,89.47
5040,13,89.47
5040,13,89.47
5040,13,89.47
5136,297,
5040,13,89.47
5040,13,89.47
5040,13,89.47
5040,13,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,15,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,50,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,173,89.47
5040,847,89.47
5040,847,89.47
5040,847,89.47
5119,297,
5040,847,89.47
5040,847,89.47
5040,847,89.47
5040,847,89.47
5040,847,89.47
5040,847,89.47
5040,847,89.47
5040,847,89.47
5040,847,89.47
5040,847,89.47
5040,847,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,935,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,980,89.47
5040,1012,89.47
5040,1012,89.47
5040,1012,89.47
5040,1012,89.47
5040,1012,89.47
5040,1012,89.47
5040,1012,89.47
5040,1012,89.47
5040,1012,89.47
5040,1012,89.47
5151,638,
5040,1012,89.47
5040,1012,89.47
5040,1012,89.47
5040,1012,89.47
5041,638,82.53
5075,2,91.04
5075,2,91.04
5075,2,91.04
5075,2,91.04
5075,9,91.04
5075,9,91.04
5075,9,91.04
5075,9,91.04
5075,112,91.04
5075,112,91.04
5075,112,91.04
5075,112,91.04
5075,173,91.04
5075,173,91.04
5075,173,91.04
5075,173,91.04
5075,216,91.04
5075,216,91.04
5075,216,91.04
5075,216,91.04
5075,244,91.04
5075,244,91.04
5075,244,91.04
5075,244,91.04
5075,287,91.04
5075,287,91.04
5075,287,91.04
5075,287,91.04
5075,328,91.04
5075,328,91.04
5075,328,91.04
5075,328,91.04
5075,385,91.04
5075,385,91.04
5075,385,91.04
5075,385,91.04
5075,440,91.04
5075,440,91.04
5075,440,91.04
5075,440,91.04
5075,492,91.04
5075,492,91.04
5075,492,91.04
5075,492,91.04
5142,498,
5075,531,91.04
5075,531,91.04
5075,531,91.04
5075,531,91.04
5075,588,91.04
5075,588,91.04
5075,588,91.04
5075,588,91.04
5075,638,91.04
5075,638,91.04
5075,638,91.04
5075,638,91.04
5075,673,91.04
5075,673,91.04
5075,673,91.04
5075,673,91.04
5075,709,91.04
5075,709,91.04
5075,709,91.04
5075,709,91.04
5075,728,91.04
5075,728,91.04
5075,728,91.04
5075,728,91.04
5075,760,91.04
5075,760,91.04
5075,760,91.04
5075,760,91.04
5075,811,91.04
5075,811,91.04
5075,811,91.04
5075,811,91.04
5075,845,91.04
5075,845,91.04
5075,845,91.04
5075,845,91.04
5075,878,91.04
5075,878,91.04
5075,878,91.04
5075,878,91.04
5075,903,91.04
5075,903,91.04
5075,903,91.04
5075,903,91.04
5075,935,91.04
5075,935,91.04
5075,935,91.04
5075,935,91.04
5075,980,91.04
5139,638,
5075,980,91.04
5075,980,91.04
5075,980,91.04
5075,1012,91.04
5075,1012,91.04
5075,1012,91.04
5075,1012,91.04
5075,1211,91.04
5075,1211,91.04
5075,1211,91.04
5075,1211,91.04
5066,486,
5045,139,
5045,139,
5045,139,
5045,139,
5045,139,
5045,166,
5045,166,
5045,166,
5045,166,
5045,166,
4998,13,
5019,492,
5019,515,
5057,638,
5035,84,
5031,287,
4992,9,
5018,760,
5067,173,
5038,166,
5010,638,
5010,638,
5010,464,
5010,464,
5009,369,82.82
4985,9,
5015,84,81.22
5011,9,88.47
5011,9,88.47
5011,11,88.47
5011,11,88.47
5011,15,88.47
5011,15,88.47
5028,280,
5058,760,
5058,760,
5058,760,
5008,84,69.63
5008,84,69.63
5008,9,69.63
5008,9,69.63
5008,13,69.63
5008,13,69.63
5008,2,69.63
5008,2,69.63
5008,980,69.63
5008,980,69.63
5043,217,
5048,845,
5048,845,
5048,845,
5048,845,
5048,845,
5060,531,91.15
5060,531,91.15
5068,173,75.39
5085,638,
5081,486,
5082,638,59.76
5050,287,
5050,9,
5050,297,
5050,173,
5050,280,
5086,9,
5086,9,
5086,9,
5086,9,
5086,9,
5086,9,
5086,9,
5086,9,
5086,50,
5086,50,
5086,50,
5086,50,
5086,50,
5086,50,
5086,50,
5086,50,
5086,52,
5086,52,
5086,52,
5086,52,
5086,52,
5086,52,
5086,52,
5086,52,
5062,84,
5062,638,
5059,9,
5059,980,
5079,9,
5078,662,
5078,662,
5078,1053,
5078,1053,
5070,9,
5070,13,
5070,248,
5074,531,
5069,112,88.68
5069,112,88.68
5069,375,88.68
5069,375,88.68
5069,760,88.68
5069,760,88.68
5069,56,88.68
5069,56,88.68
5071,638,83.23
5087,173,85.68
5087,173,85.68
5087,173,85.68
5087,173,85.68
5087,173,85.68
5087,173,85.68
5087,173,85.68
5087,173,85.68
5087,139,74.68
5087,139,74.68
5087,139,74.68
5087,139,74.68
5087,139,74.68
5087,139,74.68
5087,139,74.68
5087,139,74.68
5076,638,
5073,248,
5110,2,
5110,2,
5110,2,
5110,2,
5110,2,
5110,2,
5110,9,
5110,9,
5110,9,
5110,9,
5110,9,
5110,9,
5110,980,
5110,980,
5110,980,
5110,980,
5110,980,
5110,980,
5110,173,
5110,173,
5110,173,
5110,173,
5110,173,
5110,173,
5110,216,
5110,216,
5110,216,
5110,216,
5110,216,
5110,216,
5110,287,
5110,287,
5110,287,
5110,287,
5110,287,
5110,287,
5110,385,
5110,385,
5110,385,
5110,385,
5110,385,
5110,385,
5110,440,
5110,440,
5110,440,
5110,440,
5110,440,
5110,440,
5110,588,
5110,588,
5110,588,
5110,588,
5110,588,
5110,588,
5110,638,
5110,638,
5110,638,
5110,638,
5110,638,
5110,638,
5138,2,88.81
5138,2,88.81
5138,2,88.81
5138,328,88.81
5138,328,88.81
5138,328,88.81
5138,366,88.81
5138,366,88.81
5138,366,88.81
5138,728,88.81
5138,728,88.81
5138,728,88.81
5138,760,88.81
5138,760,88.81
5138,760,88.81
5138,845,88.81
5138,845,88.81
5138,845,88.81
5102,1351,
5102,287,
5102,2,
5102,9,
5102,173,
5102,139,
5102,845,
5102,13,
5102,15,
5102,638,
5102,760,
5102,847,
5102,52,
5102,63,
5102,248,
5102,498,
5102,1012,
5102,1013,
5102,974,
5123,9,84.35
5123,9,84.35
5123,9,84.35
5123,9,84.35
5123,216,87.35
5123,216,87.35
5123,216,87.35
5123,216,87.35
5123,217,87.35
5123,217,87.35
5123,217,87.35
5123,217,87.35
5123,329,80.35
5123,329,80.35
5123,329,80.35
5123,329,80.35
5163,638,
5101,9,
5155,9,
5100,84,
5121,173,93.53
5121,173,93.53
5535,486,
5108,216,81.07
5108,216,81.07
5108,216,81.07
5108,216,81.07
5108,216,81.07
5108,216,81.07
5108,216,81.07
5108,440,81.07
5108,440,81.07
5108,440,81.07
5108,440,81.07
5108,440,81.07
5108,440,81.07
5108,440,81.07
5108,451,82.07
5108,451,82.07
5108,451,82.07
5108,451,82.07
5108,451,82.07
5108,451,82.07
5108,451,82.07
5117,1351,100
5117,1351,100
5134,638,
5064,760,
5124,13,
5106,375,
5106,760,
5106,56,
5106,166,
5118,638,
5118,329,
5103,638,
5111,845,
5152,638,
5152,63,
5148,638,
5167,441,46.17
5158,2,89.94
5158,112,89.94
5158,486,89.94
5084,845,
5080,297,
5105,139,
5105,139,
5105,139,
161,845,72.47
5097,638,
5090,83,
5146,287,
5168,638,
5054,638,93.04
5141,638,94.45
5159,638,
5154,980,
5154,173,
5154,216,
5052,9,
5052,297,
5052,464,
5052,17,
5093,980,
5093,1012,
5093,1013,
5055,638,
5055,63,
5126,9,
5126,845,
5126,288,
5126,173,
5126,13,
5126,15,
5126,248,
5140,86,97.92
5127,173,65.33
5094,280,72.94
5094,280,72.94
5094,280,72.94
5094,280,72.94
5094,280,72.94
5149,638,
5149,638,
5149,638,
5149,638,
5149,638,
5149,638,
5149,173,
5149,173,
5149,173,
5149,173,
5149,173,
5149,173,
5149,9,
5149,9,
5149,9,
5149,9,
5149,9,
5149,9,
5149,329,
5149,329,
5149,329,
5149,329,
5149,329,
5149,329,
5149,217,
5149,217,
5149,217,
5149,217,
5149,217,
5149,217,
5095,287,
5175,84,80.06
5092,638,
5092,638,
5092,50,
5092,50,
5092,2,
5092,2,
5112,638,
5112,638,
5112,173,
5112,173,
5061,56,93.82
5061,56,93.82
5131,9,
5107,638,
5137,139,35.79
5432,2,
5137,638,35.79
5137,1351,35.79
5153,440,85.92
5153,451,85.92
5157,935,77.94
5165,1351,100
5096,139,
5096,139,
5096,139,
5096,139,
5096,159,
5096,159,
5096,159,
5096,159,
5096,166,
5096,166,
5096,166,
5096,166,
5114,9,
5109,638,
5091,638,86.71
5113,9,
5113,248,
5132,429,
5133,638,94.33
5133,638,94.33
5145,9,
5172,486,
5147,728,79.36
5147,728,79.36
5147,728,79.36
5147,760,79.36
5147,760,79.36
5147,760,79.36
5174,217,
5160,498,
5181,845,
5049,173,
5116,9,
5116,9,
5116,9,
5116,9,
5116,9,
5083,845,
5128,498,91.91
5128,878,91.91
5120,84,85.47
5120,84,85.47
5120,84,85.47
5120,84,85.47
5120,84,85.47
5432,2,
5161,638,92.43
5161,638,92.43
5161,638,92.43
5161,638,92.43
5161,638,92.43
5161,638,92.43
5161,638,92.43
5144,9,
5115,638,
5169,287,
5169,440,
5125,760,
5099,139,
5099,166,
5212,638,
13808,19,41.65
16809,669,
5322,638,
5170,638,
5162,9,
5150,83,
5171,638,
5143,15,89.36
5156,845,
5166,9,
5166,13,
5166,15,
5166,248,
5164,638,
5185,638,
5180,15,
5178,13,
5178,13,
5206,845,
5206,845,
5184,845,91.12
5184,845,91.12
5184,845,91.12
5184,845,91.12
5184,863,91.12
5184,863,91.12
5184,863,91.12
5184,863,91.12
5184,847,91.12
5184,847,91.12
5184,847,91.12
5184,847,91.12
5218,50,
5191,506,
5191,507,
5191,508,
5257,287,
5196,217,
5250,760,
5231,248,
5265,1351,
5265,1351,
5265,638,
5265,638,
5237,464,
5294,638,
5236,845,
5236,845,
5260,486,
5285,728,90.82
5285,760,90.82
5277,498,
5277,638,
5277,845,
5277,878,
5262,638,
5262,638,
5262,638,
5275,498,
5387,9,86.83
5387,9,86.83
5387,9,86.83
5387,9,86.83
5387,9,86.83
5387,9,86.83
5387,9,86.83
5387,9,86.83
5387,9,86.83
5387,9,86.83
5387,9,86.83
5387,9,86.83
5387,173,89.83
5387,173,89.83
5387,173,89.83
5387,173,89.83
5387,173,89.83
5387,173,89.83
5387,173,89.83
5387,173,89.83
5387,173,89.83
5387,173,89.83
5387,173,89.83
5387,173,89.83
5387,638,87.83
5387,638,87.83
5387,638,87.83
5387,638,87.83
5387,638,87.83
5387,638,87.83
5387,638,87.83
5387,638,87.83
5387,638,87.83
5387,638,87.83
5387,638,87.83
5387,638,87.83
5387,1012,86.83
5387,1012,86.83
5387,1012,86.83
5387,1012,86.83
5387,1012,86.83
5387,1012,86.83
5387,1012,86.83
5387,1012,86.83
5387,1012,86.83
5387,1012,86.83
5387,1012,86.83
5387,1012,86.83
5387,1013,89.83
5387,1013,89.83
5387,1013,89.83
5387,1013,89.83
5387,1013,89.83
5387,1013,89.83
5387,1013,89.83
5432,244,
5387,1013,89.83
5387,1013,89.83
5387,1013,89.83
5387,1013,89.83
5387,1013,89.83
5416,638,73.62
5416,638,73.62
5391,638,
5418,84,
5329,845,
5318,9,
5411,244,78.18
5411,244,78.18
5411,248,80.18
5411,248,80.18
5200,9,82.09
5385,638,
5208,638,77.24
5208,638,77.24
5183,9,
5192,638,
5198,346,
5217,287,
5201,173,
5210,678,
5247,588,
5247,588,
5207,166,
5232,9,
5253,1351,
5254,139,
5300,498,
5300,845,
5300,878,
5300,903,
5266,346,
5266,354,
5305,638,
5267,845,
5297,217,
5297,451,
5306,9,
5298,287,
5293,845,
5293,760,
5431,2,
5431,62,
5431,464,
5431,486,
5431,287,
5431,83,
5283,728,80.76
5283,728,80.76
5419,638,
5323,56,95.47
5323,56,95.47
5323,56,95.47
5323,56,95.47
5323,56,95.47
5323,56,95.47
5323,673,95.47
5323,673,95.47
5323,673,95.47
5323,673,95.47
5432,244,
5323,673,95.47
5323,673,95.47
5323,700,95.47
5323,700,95.47
5323,700,95.47
5323,700,95.47
5323,700,95.47
5323,700,95.47
5393,845,
5377,244,
5377,244,
5377,248,
5377,248,
5414,287,
5376,248,
5400,297,
5189,638,
5190,760,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,2,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,244,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,272,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,280,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,248,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5432,247,
5216,878,95.86
5194,638,
5221,173,79.13
5240,248,
5225,638,
5225,375,
5272,638,
5258,329,79.71
5258,329,79.71
5258,329,79.71
5258,329,79.71
5258,217,79.71
5258,217,79.71
5258,217,79.71
5258,217,79.71
5258,52,79.71
5258,52,79.71
5258,52,79.71
5258,52,79.71
5258,346,79.71
5258,346,79.71
5258,346,79.71
5258,346,79.71
5258,56,79.71
5258,56,79.71
5356,429,
5258,56,79.71
5258,56,79.71
5263,845,49.65
5276,638,88
5276,638,88
5264,638,93.94
5302,173,96.64
5302,184,96.64
5311,464,
5365,760,
5281,638,
5337,280,
5386,2,
5386,9,
5355,486,
5357,440,
5357,440,
5357,440,
5357,440,
5357,451,
5357,451,
5357,451,
5357,451,
5357,464,
5357,464,
5357,464,
5357,464,
5338,531,
5338,531,
5338,531,
5348,980,
5358,980,
5193,638,57.62
5193,9,56.62
5193,173,64.62
5193,13,56.62
5193,980,55.62
5219,464,
5226,638,
5251,845,
5251,498,
5269,638,
5187,83,
5209,760,
5233,531,
5233,638,
5243,760,
5238,173,92.7
5238,173,92.7
5238,638,84.7
5238,638,84.7
5261,638,
5270,678,
5270,678,
5270,678,
5270,678,
5270,678,
5270,678,
5270,678,
5295,9,
5312,216,65.33
5312,218,65.33
5312,220,65.33
5312,228,65.33
5312,230,65.33
5331,375,
5312,231,65.33
5312,240,65.33
5312,241,65.33
5312,243,65.33
5280,638,
5420,63,40.82
5369,440,82.77
5330,139,
5330,139,
5330,139,
5330,139,
5330,139,
5330,139,
5330,139,
5330,139,
5330,166,
5330,166,
5330,166,
5330,166,
5330,166,
5330,166,
5330,166,
5330,166,
5182,346,
5223,845,98.66
5383,9,
5239,178,98.22
5239,244,98.22
5239,246,98.22
5239,935,98.22
5239,980,98.22
5292,935,92.24
5292,936,92.24
5292,955,92.24
5292,961,92.24
5177,62,
5176,638,
5173,2,
5211,638,
5195,2,
5195,2,
5242,9,
5242,845,
5213,845,
5244,9,97.71
5244,15,97.71
5244,56,97.71
5244,62,97.71
5244,139,97.71
5244,173,97.71
5244,287,97.71
5244,288,97.71
5244,375,97.71
5244,531,97.71
5244,638,97.71
5244,760,97.71
5244,845,97.71
5244,980,97.71
5331,709,
5244,1013,97.71
5229,9,
5229,217,
5249,248,
5259,728,
5259,760,
5245,9,
5273,845,90.24
5273,845,90.24
5273,845,90.24
5255,638,
5255,63,
5282,9,
5288,139,
5274,173,
5274,173,
5307,638,
5304,287,
5304,429,
5304,280,
5304,638,
5304,486,
5304,440,
5291,346,
5279,217,
5371,9,
5371,139,
5371,62,
5371,280,
5371,980,
5315,845,
5372,638,
5372,1299,
5362,486,88.47
5362,486,88.47
5322,287,
5322,297,
5402,13,
5402,2,
5402,1013,
5364,9,
5399,845,
5399,845,
5399,845,
5399,845,
5399,845,
5399,845,
5399,845,
5202,638,
5220,638,
5401,980,
5224,9,
5179,638,
5179,9,
5179,375,
5179,760,
5179,56,
5205,216,61.27
5205,218,61.27
5205,228,61.27
5205,287,56.27
5205,288,78.27
5205,328,55.27
5205,386,57.27
5205,440,56.27
5325,9,
5252,845,83.57
5252,498,82.57
5212,287,
5212,287,
5212,464,
5212,464,
5212,492,
5212,492,
5212,531,
5212,531,
5212,588,
5212,588,
5212,638,
5212,760,
5212,760,
5287,464,
5227,375,98.71
5227,375,98.71
5227,375,98.71
5227,375,98.71
5227,217,98.71
5227,217,98.71
5227,217,98.71
5227,217,98.71
5227,638,98.71
5227,638,98.71
5227,638,98.71
5227,638,98.71
5367,760,
5222,760,
5222,760,
5389,638,56.64
5271,429,
5299,9,
5289,9,
5363,845,48.38
5346,678,55.91
5346,694,55.91
5346,1163,58.91
5332,217,
5407,935,
5407,980,
5392,673,
5392,678,
5333,845,
5333,845,
5374,980,
5186,9,
5186,845,
5186,498,
5203,678,71.66
5203,678,71.66
5203,678,71.66
5203,678,71.66
5203,678,71.66
5203,678,71.66
5199,845,90.5
5204,9,
5214,638,82
5214,112,82
5214,375,82
5214,760,82
5214,486,82
5214,56,82
5214,166,82
5235,845,
5235,845,
5235,760,
5235,760,
5246,638,
5246,638,
5268,297,
5284,429,
5284,429,
5284,429,
5241,440,72.18
5303,464,
5303,464,
5325,173,
161,845,72.47
5308,139,
5308,139,
5308,139,
5308,139,
5308,139,
5308,139,
5308,139,
5308,159,
5308,159,
5308,159,
5308,159,
5308,159,
5308,159,
5308,159,
5308,166,
5308,166,
5308,166,
5308,166,
5308,166,
5308,166,
5308,166,
5308,92,
5308,92,
5308,92,
5308,92,
5308,92,
5308,92,
5308,92,
5278,486,
5310,9,
5215,248,
5366,845,
5366,638,
5248,9,90.85
5248,760,90.85
5248,847,90.85
5301,638,
5433,845,
5406,56,
5379,760,90.29
5379,346,90.29
5347,83,
5347,83,
5317,638,70.95
5317,638,70.95
5317,638,70.95
5317,638,70.95
5290,760,96.43
5354,464,
5345,728,
5345,760,
5370,173,60.47
5286,385,
5286,385,
5410,84,56.96
5309,486,
5353,638,
5353,760,
5313,464,
5409,9,
5380,638,98.39
5380,531,98.39
5380,2,98.39
5380,9,98.39
5314,216,62.71
5314,217,62.71
5422,638,
5422,173,
5422,329,
5422,375,
5422,354,
5422,287,
5382,9,
5382,9,
5382,9,
5382,9,
5382,15,
5382,15,
5382,15,
5382,15,
5382,531,
5382,531,
5382,531,
5382,531,
5382,638,
5382,638,
5382,638,
5382,638,
5382,760,
5382,760,
5382,760,
5382,760,
5339,173,36.7
5359,760,
5434,9,
5417,638,
5395,492,79.74
5395,638,79.74
5430,638,
5413,498,
5496,83,
5427,638,
5529,760,
5529,760,
5546,760,
5511,9,85.79
5495,638,
5466,498,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
16809,669,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,2,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,638,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,346,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5478,354,
5531,385,
5531,492,
5531,588,
5531,638,
5531,440,
5460,464,
5556,9,
5556,638,
5537,638,91.61
5537,638,91.61
5537,638,91.61
5537,638,91.61
5467,375,
5581,9,
5615,84,
5542,638,
5670,429,
5539,63,
5520,62,83.13
5617,9,
5617,287,
5617,440,
5617,486,
5617,492,
5617,531,
5644,429,
5620,638,
5568,244,
5568,280,
5571,217,
5618,2,60.94
5663,845,
5663,845,
5663,845,
5663,845,
5663,638,
5663,638,
5663,638,
5663,638,
5663,498,
5663,498,
5663,498,
5663,498,
5624,287,
5624,287,
5596,84,
5680,845,
5532,429,
5403,638,
5557,9,
5585,638,
5480,638,63.63
5534,498,
5480,845,59.63
5505,116,
